drug pair    CredibleMeds    DIKBAll
http://bio2rdf.org/drugbank:DB01098-http://bio2rdf.org/drugbank:DB00196    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/421', u'fluconazole is predicted to reduce the clearance of rosuvastatin by inhibition of CYP2C9')]
http://bio2rdf.org/drugbank:DB01098-http://bio2rdf.org/drugbank:DB00582    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/418', u'voriconazole is predicted to reduce the clearance of rosuvastatin by inhibition of CYP2C9')]
http://bio2rdf.org/drugbank:DB01076-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/369', u'ketoconazole is predicted to reduce the clearance of atorvastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB00227-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/371', u'ketoconazole is predicted to reduce the clearance of lovastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB01095-http://bio2rdf.org/drugbank:DB00196    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIObservations36', u'fluconazole increases the AUC of fluvastatin ')]
http://bio2rdf.org/drugbank:DB00641-http://bio2rdf.org/drugbank:DB01167    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/376', u'itraconazole is predicted to reduce the clearance of simvastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB01095-http://bio2rdf.org/drugbank:DB01167    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/374', u'itraconazole is predicted to reduce the clearance of fluvastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB01076-http://bio2rdf.org/drugbank:DB00582    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/342', u'voriconazole is predicted to reduce the clearance of atorvastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB00641-http://bio2rdf.org/drugbank:DB01118    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/414', u'amiodarone is predicted to reduce the clearance of simvastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB01098-http://bio2rdf.org/drugbank:DB01167    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIObservations61', u'itraconazole increases the AUC of rosuvastatin ')]
http://bio2rdf.org/drugbank:DB00641-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIObservations2', u'ketoconazole increases the AUC of simvastatin ')]
http://bio2rdf.org/drugbank:DB00641-http://bio2rdf.org/drugbank:DB00582    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/345', u'voriconazole is predicted to reduce the clearance of simvastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB00175-http://bio2rdf.org/drugbank:DB01167    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIObservations68', u'itraconazole increases the AUC of pravastatin ')]
http://bio2rdf.org/drugbank:DB00227-http://bio2rdf.org/drugbank:DB00196    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/385', u'fluconazole is predicted to reduce the clearance of lovastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB01095-http://bio2rdf.org/drugbank:DB00582    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/343', u'voriconazole is predicted to reduce the clearance of fluvastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB00641-http://bio2rdf.org/drugbank:DB00196    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/386', u'fluconazole is predicted to reduce the clearance of simvastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB01076-http://bio2rdf.org/drugbank:DB00196    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/383', u'fluconazole is predicted to reduce the clearance of atorvastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB00227-http://bio2rdf.org/drugbank:DB00582    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/344', u'voriconazole is predicted to reduce the clearance of lovastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB01095-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIPredictions/370', u'ketoconazole is predicted to reduce the clearance of fluvastatin by inhibition of CYP3A4')]
http://bio2rdf.org/drugbank:DB00227-http://bio2rdf.org/drugbank:DB01167    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIObservations19', u'itraconazole increases the AUC of lovastatin ')]
http://bio2rdf.org/drugbank:DB01076-http://bio2rdf.org/drugbank:DB01167    [(None, None)]    [(u'http://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/DDIObservations22', u'itraconazole increases the AUC of atorvastatin ')]
