drug pair    ONCNonInteruptive    NDFRT
http://bio2rdf.org/drugbank:DB00554-http://bio2rdf.org/drugbank:DB00373    [(None, None)]    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032653', u'PIROXICAM/TIMOLOL [VA Drug Interaction]')]
http://bio2rdf.org/drugbank:DB00448-http://bio2rdf.org/drugbank:DB01026    [(None, None)]    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000034330', u'KETOCONAZOLE/LANSOPRAZOLE [VA Drug Interaction]')]
http://bio2rdf.org/drugbank:DB00722-http://bio2rdf.org/drugbank:DB00328    [(None, None)]    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032847', u'INDOMETHACIN/LISINOPRIL [VA Drug Interaction]')]
http://bio2rdf.org/drugbank:DB00492-http://bio2rdf.org/drugbank:DB00328    [(None, None)]    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033001', u'FOSINOPRIL/INDOMETHACIN [VA Drug Interaction]')]
http://bio2rdf.org/drugbank:DB00554-http://bio2rdf.org/drugbank:DB01359    [(None, None)]    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032651', u'PENBUTOLOL/PIROXICAM [VA Drug Interaction]')]
http://bio2rdf.org/drugbank:DB00443-http://bio2rdf.org/drugbank:DB01010    [(None, None)]    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033852', u'BETAMETHASONE/EDROPHONIUM [VA Drug Interaction]')]
http://bio2rdf.org/drugbank:DB00443-http://bio2rdf.org/drugbank:DB00545    [(None, None)]    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033854', u'BETAMETHASONE/PYRIDOSTIGMINE [VA Drug Interaction]')]
http://bio2rdf.org/drugbank:DB00328-http://bio2rdf.org/drugbank:DB01359    [(None, None)]    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000032642', u'INDOMETHACIN/PENBUTOLOL [VA Drug Interaction]')]
http://bio2rdf.org/drugbank:DB00741-http://bio2rdf.org/drugbank:DB01400    [(None, None)]    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033628', u'HYDROCORTISONE/NEOSTIGMINE [VA Drug Interaction]')]
http://bio2rdf.org/drugbank:DB00584-http://bio2rdf.org/drugbank:DB00328    [(None, None)]    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033004', u'ENALAPRIL/INDOMETHACIN [VA Drug Interaction]')]
http://bio2rdf.org/drugbank:DB00519-http://bio2rdf.org/drugbank:DB00328    [(None, None)]    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033451', u'INDOMETHACIN/TRANDOLAPRIL [VA Drug Interaction]')]
http://bio2rdf.org/drugbank:DB00489-http://bio2rdf.org/drugbank:DB01023    [(None, None)]    [(u'http://purl.bioontology.org/ontology/NDFRT/N0000033157', u'FELODIPINE/SOTALOL [VA Drug Interaction]')]
