1,ACE inhibitors,benazepril,DB00542,http://www.drugbank.ca/drugs/DB00542,http://bio2rdf.org/drugbank:DB00542,Salicylates,Methacholine,DB06709,http://www.drugbank.ca/drugs/DB06709,http://bio2rdf.org/drugbank:DB06709
1,ACE inhibitors,benazepril,DB00542,http://www.drugbank.ca/drugs/DB00542,http://bio2rdf.org/drugbank:DB00542,Salicylates,Niclosamide,DB06803,http://www.drugbank.ca/drugs/DB06803,http://bio2rdf.org/drugbank:DB06803
1,ACE inhibitors,captopril,DB01197,http://www.drugbank.ca/drugs/DB01197,http://bio2rdf.org/drugbank:DB01197,Salicylates,Methacholine,DB06709,http://www.drugbank.ca/drugs/DB06709,http://bio2rdf.org/drugbank:DB06709
1,ACE inhibitors,captopril,DB01197,http://www.drugbank.ca/drugs/DB01197,http://bio2rdf.org/drugbank:DB01197,Salicylates,Niclosamide,DB06803,http://www.drugbank.ca/drugs/DB06803,http://bio2rdf.org/drugbank:DB06803
1,ACE inhibitors,enalapril,DB00584,http://www.drugbank.ca/drugs/DB00584,http://bio2rdf.org/drugbank:DB00584,Salicylates,Methacholine,DB06709,http://www.drugbank.ca/drugs/DB06709,http://bio2rdf.org/drugbank:DB06709
1,ACE inhibitors,enalapril,DB00584,http://www.drugbank.ca/drugs/DB00584,http://bio2rdf.org/drugbank:DB00584,Salicylates,Niclosamide,DB06803,http://www.drugbank.ca/drugs/DB06803,http://bio2rdf.org/drugbank:DB06803
1,ACE inhibitors,fosinopril,DB00492,http://www.drugbank.ca/drugs/DB00492,http://bio2rdf.org/drugbank:DB00492,Salicylates,Methacholine,DB06709,http://www.drugbank.ca/drugs/DB06709,http://bio2rdf.org/drugbank:DB06709
1,ACE inhibitors,fosinopril,DB00492,http://www.drugbank.ca/drugs/DB00492,http://bio2rdf.org/drugbank:DB00492,Salicylates,Niclosamide,DB06803,http://www.drugbank.ca/drugs/DB06803,http://bio2rdf.org/drugbank:DB06803
1,ACE inhibitors,lisinopril,DB00722,http://www.drugbank.ca/drugs/DB00722,http://bio2rdf.org/drugbank:DB00722,Salicylates,Methacholine,DB06709,http://www.drugbank.ca/drugs/DB06709,http://bio2rdf.org/drugbank:DB06709
1,ACE inhibitors,lisinopril,DB00722,http://www.drugbank.ca/drugs/DB00722,http://bio2rdf.org/drugbank:DB00722,Salicylates,Niclosamide,DB06803,http://www.drugbank.ca/drugs/DB06803,http://bio2rdf.org/drugbank:DB06803
1,ACE inhibitors,perindopril,DB00790,http://www.drugbank.ca/drugs/DB00790,http://bio2rdf.org/drugbank:DB00790,Salicylates,Methacholine,DB06709,http://www.drugbank.ca/drugs/DB06709,http://bio2rdf.org/drugbank:DB06709
1,ACE inhibitors,perindopril,DB00790,http://www.drugbank.ca/drugs/DB00790,http://bio2rdf.org/drugbank:DB00790,Salicylates,Niclosamide,DB06803,http://www.drugbank.ca/drugs/DB06803,http://bio2rdf.org/drugbank:DB06803
1,ACE inhibitors,quinapril,DB00881,http://www.drugbank.ca/drugs/DB00881,http://bio2rdf.org/drugbank:DB00881,Salicylates,Methacholine,DB06709,http://www.drugbank.ca/drugs/DB06709,http://bio2rdf.org/drugbank:DB06709
1,ACE inhibitors,quinapril,DB00881,http://www.drugbank.ca/drugs/DB00881,http://bio2rdf.org/drugbank:DB00881,Salicylates,Niclosamide,DB06803,http://www.drugbank.ca/drugs/DB06803,http://bio2rdf.org/drugbank:DB06803
1,ACE inhibitors,ramipril,DB00178,http://www.drugbank.ca/drugs/DB00178,http://bio2rdf.org/drugbank:DB00178,Salicylates,Methacholine,DB06709,http://www.drugbank.ca/drugs/DB06709,http://bio2rdf.org/drugbank:DB06709
1,ACE inhibitors,ramipril,DB00178,http://www.drugbank.ca/drugs/DB00178,http://bio2rdf.org/drugbank:DB00178,Salicylates,Niclosamide,DB06803,http://www.drugbank.ca/drugs/DB06803,http://bio2rdf.org/drugbank:DB06803
1,ACE inhibitors,trandolapril,DB00519,http://www.drugbank.ca/drugs/DB00519,http://bio2rdf.org/drugbank:DB00519,Salicylates,Methacholine,DB06709,http://www.drugbank.ca/drugs/DB06709,http://bio2rdf.org/drugbank:DB06709
1,ACE inhibitors,trandolapril,DB00519,http://www.drugbank.ca/drugs/DB00519,http://bio2rdf.org/drugbank:DB00519,Salicylates,Niclosamide,DB06803,http://www.drugbank.ca/drugs/DB06803,http://bio2rdf.org/drugbank:DB06803
2,Niacin,Niacin,DB00627,http://www.drugbank.ca/drugs/DB00627,http://bio2rdf.org/drugbank:DB00627,Statins,Atorvastatin,DB01076,http://www.drugbank.ca/drugs/DB01076,http://bio2rdf.org/drugbank:DB01076
2,Niacin,Niacin,DB00627,http://www.drugbank.ca/drugs/DB00627,http://bio2rdf.org/drugbank:DB00627,Statins,Fluvastatin,DB01095,http://www.drugbank.ca/drugs/DB01095,http://bio2rdf.org/drugbank:DB01095
2,Niacin,Niacin,DB00627,http://www.drugbank.ca/drugs/DB00627,http://bio2rdf.org/drugbank:DB00627,Statins,Lovastatin,DB00227,http://www.drugbank.ca/drugs/DB00227,http://bio2rdf.org/drugbank:DB00227
2,Niacin,Niacin,DB00627,http://www.drugbank.ca/drugs/DB00627,http://bio2rdf.org/drugbank:DB00627,Statins,Mevastatin,DB06693,http://www.drugbank.ca/drugs/DB06693,http://bio2rdf.org/drugbank:DB06693
2,Niacin,Niacin,DB00627,http://www.drugbank.ca/drugs/DB00627,http://bio2rdf.org/drugbank:DB00627,Statins,Pravastatin,DB00175,http://www.drugbank.ca/drugs/DB00175,http://bio2rdf.org/drugbank:DB00175
2,Niacin,Niacin,DB00627,http://www.drugbank.ca/drugs/DB00627,http://bio2rdf.org/drugbank:DB00627,Statins,Rosuvastatin,DB01098,http://www.drugbank.ca/drugs/DB01098,http://bio2rdf.org/drugbank:DB01098
2,Niacin,Niacin,DB00627,http://www.drugbank.ca/drugs/DB00627,http://bio2rdf.org/drugbank:DB00627,Statins,Simvastatin,DB00641,http://www.drugbank.ca/drugs/DB00641,http://bio2rdf.org/drugbank:DB00641
3,ß-Adrenergic blockers,Acebutolol,DB01193,http://www.drugbank.ca/drugs/DB01193,http://bio2rdf.org/drugbank:DB01193,Serotonin reuptake blockers,Citalopram,DB00215,http://www.drugbank.ca/drugs/DB00215,http://bio2rdf.org/drugbank:DB00215
3,ß-Adrenergic blockers,Acebutolol,DB01193,http://www.drugbank.ca/drugs/DB01193,http://bio2rdf.org/drugbank:DB01193,Serotonin reuptake blockers,Escitalopram,DB01175,http://www.drugbank.ca/drugs/DB01175,http://bio2rdf.org/drugbank:DB01175
3,ß-Adrenergic blockers,Acebutolol,DB01193,http://www.drugbank.ca/drugs/DB01193,http://bio2rdf.org/drugbank:DB01193,Serotonin reuptake blockers,Fluoxetine,DB00472,http://www.drugbank.ca/drugs/DB00472,http://bio2rdf.org/drugbank:DB00472
3,ß-Adrenergic blockers,Acebutolol,DB01193,http://www.drugbank.ca/drugs/DB01193,http://bio2rdf.org/drugbank:DB01193,Serotonin reuptake blockers,Fluvoxamine,DB00176,http://www.drugbank.ca/drugs/DB00176,http://bio2rdf.org/drugbank:DB00176
3,ß-Adrenergic blockers,Acebutolol,DB01193,http://www.drugbank.ca/drugs/DB01193,http://bio2rdf.org/drugbank:DB01193,Serotonin reuptake blockers,Paroxetine,DB00715,http://www.drugbank.ca/drugs/DB00715,http://bio2rdf.org/drugbank:DB00715
3,ß-Adrenergic blockers,Acebutolol,DB01193,http://www.drugbank.ca/drugs/DB01193,http://bio2rdf.org/drugbank:DB01193,Serotonin reuptake blockers,Sertraline,DB01104,http://www.drugbank.ca/drugs/DB01104,http://bio2rdf.org/drugbank:DB01104
3,ß-Adrenergic blockers,Alprenolol,DB00866,http://www.drugbank.ca/drugs/DB00866,http://bio2rdf.org/drugbank:DB00866,Serotonin reuptake blockers,Citalopram,DB00215,http://www.drugbank.ca/drugs/DB00215,http://bio2rdf.org/drugbank:DB00215
3,ß-Adrenergic blockers,Alprenolol,DB00866,http://www.drugbank.ca/drugs/DB00866,http://bio2rdf.org/drugbank:DB00866,Serotonin reuptake blockers,Escitalopram,DB01175,http://www.drugbank.ca/drugs/DB01175,http://bio2rdf.org/drugbank:DB01175
